eventID ,occurrenceID , eventDate , eventTime ,decimalLatitude ,decimalLongitude ,habitat ,samplingProtocol ,scientificName ,taxonRank ,scientificNameID ,scientificNameAuthorship ,kingdom ,phylum ,class ,order ,family ,genus , measurementType , measurementUnit ,measurementValue
SKQ202412S-DBO2.4,SKQ202412S-DBO2.4-Melita formosa,8/11/2024,22:21:27,64.957885,-169.890228,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Quasimelita formosa,Species,urn:lsid:marinespecies.org:taxname:423709,"Murdoch, 1885",Animalia,Arthropoda,Malacostraca,Amphipoda,Melitidae,Quasimelita,abundance,Individuals per 1000 square meter,1.865217722
SKQ202412S-DBO2.4,SKQ202412S-DBO2.4-Neptunea,8/11/2024,22:21:27,64.957885,-169.890228,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Neptunea,Genus,urn:lsid:marinespecies.org:taxname:137710,"Röding, 1798",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,abundance,Individuals per 1000 square meter,1.865217722
SKQ202412S-DBO2.4,SKQ202412S-DBO2.4-Pagurus capillatus,8/11/2024,22:21:27,64.957885,-169.890228,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pagurus capillatus,Species,urn:lsid:marinespecies.org:taxname:254489,"Benedict, 1892",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,abundance,Individuals per 1000 square meter,9.32608861
SKQ202412S-DBO2.4,SKQ202412S-DBO2.4-Pagurus trigonocheirus,8/11/2024,22:21:27,64.957885,-169.890228,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pagurus trigonocheirus,Species,urn:lsid:marinespecies.org:taxname:254490,"Stimpson, 1858",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,abundance,Individuals per 1000 square meter,18.65217722
SKQ202412S-DBO2.4,SKQ202412S-DBO2.4-Pandalus borealis eous,8/11/2024,22:21:27,64.957885,-169.890228,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pandalus borealis eous,Species,urn:lsid:marinespecies.org:taxname:515463,"Makarov, 1935",Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,abundance,Individuals per 1000 square meter,5.595653166
SKQ202412S-DBO2.4,SKQ202412S-DBO2.4-Rhachotropis occulta,8/11/2024,22:21:27,64.957885,-169.890228,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Rhachotropis occulta,Species,urn:lsid:marinespecies.org:taxname:102240,"Hansen, 1888",Animalia,Arthropoda,Malacostraca,Amphipoda,Eusiridae,Rhachotropis,abundance,Individuals per 1000 square meter,3.730435444
SKQ202412S-DBO2.4,SKQ202412S-DBO2.4-Sabinea septemcarinata,8/11/2024,22:21:27,64.957885,-169.890228,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Sabinea septemcarinata,Species,urn:lsid:marinespecies.org:taxname:107567,"Sabine, 1824",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Sabinea,abundance,Individuals per 1000 square meter,1.865217722
SKQ202412S-DBO2.4,SKQ202412S-DBO2.4-Spirontocaris,8/11/2024,22:21:27,64.957885,-169.890228,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Spirontocaris,Genus,urn:lsid:marinespecies.org:taxname:106994,"Spence Bate, 1888",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Spirontocaris,abundance,Individuals per 1000 square meter,9.32608861
SKQ202412S-DBO2.4,SKQ202412S-DBO2.4-Styela rustica,8/11/2024,22:21:27,64.957885,-169.890228,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Styela rustica,Species,urn:lsid:marinespecies.org:taxname:103937,"Linnaeus, 1767",Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,abundance,Individuals per 1000 square meter,1.865217722
SKQ202412S-DBO2.4,SKQ202412S-DBO2.4-Tubularia,8/11/2024,22:21:27,64.957885,-169.890228,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Tubularia,Genus,urn:lsid:marinespecies.org:taxname:117258,"Linnaeus, 1758",Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,abundance,Individuals per 1000 square meter,5.595653166
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Alcyonidium gelatinosum,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Alcyonidium gelatinosum,Species,urn:lsid:marinespecies.org:taxname:111600,"Linnaeus, 1761",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,abundance,Individuals per 1000 square meter,n/a
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Actiniaria,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Actiniaria,Order,urn:lsid:marinespecies.org:taxname:1360,"Hertwig, 1882",Animalia,Cnidaria,Hexacorallia,Actiniaria,n/a,n/a,abundance,Individuals per 1000 square meter,280.9859244
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Anomalisipho martensi,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Anomalisipho martensi,Species,urn:lsid:marinespecies.org:taxname:821662,"A. Krause, 1885",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Anomalisipho,abundance,Individuals per 1000 square meter,2.195202534
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Arctolembos arcticus,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Arctolembos arcticus,Species,urn:lsid:marinespecies.org:taxname:102014,"Hansen, 1888",Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Arctolembos,abundance,Individuals per 1000 square meter,2.195202534
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Argis,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Argis,Genus,urn:lsid:marinespecies.org:taxname:107006,"Krøyer, 1843",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,abundance,Individuals per 1000 square meter,28.53763294
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Balanus crenatus,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Balanus crenatus,Species,urn:lsid:marinespecies.org:taxname:106215,"Bruguière, 1789",Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,abundance,Individuals per 1000 square meter,n/a
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Bryozoa,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Bryozoa,Phylum,urn:lsid:marinespecies.org:taxname:146142,n/a,Animalia,Bryozoa,n/a,n/a,n/a,n/a,abundance,Individuals per 1000 square meter,n/a
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Buccinum angulosum,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum angulosum,Species,urn:lsid:marinespecies.org:taxname:138858,"Gray, 1839",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,abundance,Individuals per 1000 square meter,2.195202534
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Buccinum scalariforme,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum scalariforme,Species,urn:lsid:marinespecies.org:taxname:138875,"Møller, 1842",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,abundance,Individuals per 1000 square meter,8.780810137
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Buccinum solenum,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum terraenovae,Species,urn:lsid:marinespecies.org:taxname:490864,"Mörch, 1869",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,abundance,Individuals per 1000 square meter,17.56162027
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Chionoecetes opilio,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Chionoecetes opilio,Species,urn:lsid:marinespecies.org:taxname:107315,"Fabricius, 1788",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,abundance,Individuals per 1000 square meter,272.2051142
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Crangon dalli,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Crangon dalli,Species,urn:lsid:marinespecies.org:taxname:254486,"Rathbun, 1902",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,abundance,Individuals per 1000 square meter,6.585607602
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Erichthonius,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Erichthonius,Species,urn:lsid:marinespecies.org:taxname:101567,"H. Milne Edwards, 1830",Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Erichthonius,abundance,Individuals per 1000 square meter,4.390405068
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Eualus gaimardii ,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus gaimardii ,Species,urn:lsid:marinespecies.org:taxname:107504,"H. Milne Edwards, 1837",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,abundance,Individuals per 1000 square meter,250.2530889
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Eualus macilentus,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus macilentus,Species,urn:lsid:marinespecies.org:taxname:158359,"Krøyer, 1841",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,abundance,Individuals per 1000 square meter,129.5169495
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Harmothoe imbricata,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Harmothoe imbricata,Species,urn:lsid:marinespecies.org:taxname:130769,"Linnaeus, 1767",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,abundance,Individuals per 1000 square meter,2.195202534
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Hyas coarctatus,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Hyas coarctatus,Species,urn:lsid:marinespecies.org:taxname:107323,"Leach, 1815",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,abundance,Individuals per 1000 square meter,43.90405068
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Hydroidea,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Hydrozoa,Class,urn:lsid:marinespecies.org:taxname:1337,"Owen, 1843",Animalia,Cnidaria,Hydrozoa,n/a,n/a,n/a,abundance,Individuals per 1000 square meter,n/a
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Labidochirus splendescens,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Labidochirus splendescens,Species,urn:lsid:marinespecies.org:taxname:248348,"Owen, 1839",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Labidochirus,abundance,Individuals per 1000 square meter,2.195202534
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Lepidepecreum eoum,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Lepidepecreum eoum,Species,urn:lsid:marinespecies.org:taxname:526370,"Gurjanova, 1938",Animalia,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Lepidepecreum,abundance,Individuals per 1000 square meter,2.195202534
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Leptasterias polaris,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Leptasterias (Hexasterias) polaris,Species,urn:lsid:marinespecies.org:taxname:125154,"Müller & Troschel, 1842",Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias (Hexasterias),abundance,Individuals per 1000 square meter,28.53763294
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Maera,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Maera,Genus,urn:lsid:marinespecies.org:taxname:101675,"Leach, 1814",Animalia,Arthropoda,Malacostraca,Amphipoda,Maeridae,Maera,abundance,Individuals per 1000 square meter,15.36641774
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Melita formosa,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Quasimelita formosa,Species,urn:lsid:marinespecies.org:taxname:423709,"Murdoch, 1885",Animalia,Arthropoda,Malacostraca,Amphipoda,Melitidae,Quasimelita,abundance,Individuals per 1000 square meter,2.195202534
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Neptunea communis,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Neptunea communis,Species,urn:lsid:marinespecies.org:taxname:254656,"Middendorff, 1849",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,abundance,Individuals per 1000 square meter,4.390405068
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Neptunea heros,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Neptunea heros,Species,urn:lsid:marinespecies.org:taxname:254479,"J. E. Gray, 1850",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,abundance,Individuals per 1000 square meter,4.390405068
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Pagurus capillatus,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pagurus capillatus,Species,urn:lsid:marinespecies.org:taxname:254489,"Benedict, 1892",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,abundance,Individuals per 1000 square meter,2.195202534
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Pagurus trigonocheirus,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pagurus trigonocheirus,Species,urn:lsid:marinespecies.org:taxname:254490,"Stimpson, 1858",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,abundance,Individuals per 1000 square meter,17.56162027
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Pandalus goniurus,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pandalus goniurus,Species,urn:lsid:marinespecies.org:taxname:254483,"Stimpson, 1860",Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,abundance,Individuals per 1000 square meter,4.390405068
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Ampharetidae,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Ampharetidae,Family,urn:lsid:marinespecies.org:taxname:981,"Malmgren, 1866",Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,n/a,abundance,Individuals per 1000 square meter,2.195202534
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Serripes laperousii,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Serripes laperousii,Species,urn:lsid:marinespecies.org:taxname:582750,"Deshayes, 1839",Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Serripes,abundance,Individuals per 1000 square meter,2.195202534
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Sertularia robusta,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Sertularia robusta,Species,urn:lsid:marinespecies.org:taxname:117923,"Clark, 1877",Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularia,abundance,Individuals per 1000 square meter,2.195202534
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Spirontocaris,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Spirontocaris,Genus,urn:lsid:marinespecies.org:taxname:106994,"Spence Bate, 1888",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Spirontocaris,abundance,Individuals per 1000 square meter,2.195202534
SKQ202412S-DBO2.5,SKQ202412S-DBO2.5-Stomphia,8/12/2024,3:05:16,64.991885,-169.125173,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Stomphia,Genus,urn:lsid:marinespecies.org:taxname:100716,"Gosse, 1859",Animalia,Cnidaria,Hexacorallia,Actiniaria,Actinostolidae,Stomphia,abundance,Individuals per 1000 square meter,118.5409368
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Actiniaria,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Actiniaria,Order,urn:lsid:marinespecies.org:taxname:1360,"Hertwig, 1882",Animalia,Cnidaria,Hexacorallia,Actiniaria,n/a,n/a,abundance,Individuals per 1000 square meter,1434.684982
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Anonyx,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Anonyx,Genus,urn:lsid:marinespecies.org:taxname:101592,"Krøyer, 1838",Animalia,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,abundance,Individuals per 1000 square meter,36.78679442
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Arctonoe fragilis,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Arctonoe fragilis,Species,urn:lsid:marinespecies.org:taxname:333029,"Baird, 1863",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Arctonoe,abundance,Individuals per 1000 square meter,5.255256346
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Argis,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Argis,Genus,urn:lsid:marinespecies.org:taxname:107006,"Krøyer, 1843",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,abundance,Individuals per 1000 square meter,2.627628173
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Arrhys luthkei,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Arrhys luthkei,Species,urn:lsid:marinespecies.org:taxname:423163,"Gurjanova, 1936",Animalia,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Arrhis,abundance,Individuals per 1000 square meter,78.82884519
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Ascidiacea,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Ascidiacea,Class,urn:lsid:marinespecies.org:taxname:1839,"Blainville, 1824",Animalia,Chordata,Ascidiacea,n/a,n/a,n/a,abundance,Individuals per 1000 square meter,n/a
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Brada villosa,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Bradabyssa villosa,Species,urn:lsid:marinespecies.org:taxname:1355594,"Rathke, 1843",Animalia,Annelida,Polychaeta,Terebellida,Flabelligeridae,Bradabyssa,abundance,Individuals per 1000 square meter,204.954
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Buccinum polare,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum polare,Species,urn:lsid:marinespecies.org:taxname:138873,"Gray, 1839",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,abundance,Individuals per 1000 square meter,15.76576904
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Buccinum scalariforme,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum scalariforme,Species,urn:lsid:marinespecies.org:taxname:138875,"Møller, 1842",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,abundance,Individuals per 1000 square meter,15.76576904
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Chionoecetes opilio,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Chionoecetes opilio,Species,urn:lsid:marinespecies.org:taxname:107315,"Fabricius, 1788",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,abundance,Individuals per 1000 square meter,254.8799328
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Cistenides hyperborea,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Cistenides hyperborea,Species,urn:lsid:marinespecies.org:taxname:157317,"Malmgren, 1866",Animalia,Annelida,Polychaeta,Terebellida,Pectinariidae,Cistenides,abundance,Individuals per 1000 square meter,26.27628173
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Crangon dalli,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Crangon dalli,Species,urn:lsid:marinespecies.org:taxname:254486,"Rathbun, 1902",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,abundance,Individuals per 1000 square meter,2.627628173
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Cryptonatica affinis,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Cryptonatica affinis,Species,urn:lsid:marinespecies.org:taxname:140525,"Gmelin, 1791",Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Cryptonatica,abundance,Individuals per 1000 square meter,141.8919213
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Erichthonius,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Erichthonius,Species,urn:lsid:marinespecies.org:taxname:101567,"H. Milne Edwards, 1830",Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Erichthonius,abundance,Individuals per 1000 square meter,5.255256346
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Eualus gaimardii ,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus gaimardii ,Species,urn:lsid:marinespecies.org:taxname:107504,"H. Milne Edwards, 1837",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,abundance,Individuals per 1000 square meter,10.51051269
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Eualus macilentus,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus macilentus,Species,urn:lsid:marinespecies.org:taxname:158359,"Krøyer, 1841",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,abundance,Individuals per 1000 square meter,28.9039099
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Hyas coarctatus,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Hyas coarctatus,Species,urn:lsid:marinespecies.org:taxname:107323,"Leach, 1815",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,abundance,Individuals per 1000 square meter,5.255256346
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Labidochirus splendescens,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Labidochirus splendescens,Species,urn:lsid:marinespecies.org:taxname:248348,"Owen, 1839",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Labidochirus,abundance,Individuals per 1000 square meter,10.51051269
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Latisipho hypolispus,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Latisipho hypolispus,Species,urn:lsid:marinespecies.org:taxname:491062,"Dall, 1891",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Latisipho,abundance,Individuals per 1000 square meter,5.255256346
SKQ202412S-DBO3.8,SKQ202412S-DBO3.8-Leptasterias groenlandica,8/13/2024,8:33:42,67.67534,-168.944162,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Leptasterias groenlandica,Species,urn:lsid:marinespecies.org:taxname:369176,"Steenstrup in Lutken, 1857",Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,abundance,Individuals per 1000 square meter,39.41442259
